,DICE,JACRD,AUC,KAPPA,RNDIND,ADJRIND,ICCORR,VOLSMTY,MUTINF,HDRFDST,AVGDIST,bAVD,MAHLNBS,VARINFO,GCOERR,PROBDST,SNSVTY,SPCFTY,PRCISON,FMEASR,ACURCY,FALLOUT,TP,FP,TN,FN,REFVOL,SEGVOL
52,0.91503525,0.8452198,0.9644495,0.909565,0.979981,0.899154,0.945506,0.96290076,0.22624576,34.572052,1.702351,2.664573,0.01959375,0.13191676,0.01929475,0.00063975,0.9347503,0.9941488,0.8988142,0.91503525,0.989831,0.00585125,815879.25,92014.25,15790730.0,78592.5,894471.75,907893.25
53,0.93775475,0.8845477,0.9780232,0.934178,0.9867345,0.92714053,0.95881325,0.9758643,0.2465875,24.080372,1.1194527,2.086474,0.010817,0.09562075,0.01285425,0.000457,0.96087,0.99517626,0.9174245,0.93775475,0.99330723,0.00482375,858123.0,75935.0,15806809.0,36349.0,894471.75,934058.0
54,0.93749774,0.8842685,0.978684,0.933953,0.98683673,0.9269928,0.958452,0.9742525,0.2470915,22.368914,1.1181185,2.167418,0.01077075,0.09485925,0.01274,0.00045825,0.96215326,0.99521476,0.915775,0.93749774,0.993359,0.00478525,858534.5,75475.5,15807269.0,35937.0,894471.75,934010.0
55,0.91161156,0.83968025,0.9503908,0.9064552,0.980998,0.8966552,0.9392928,0.9679395,0.2233365,30.715149,1.9982352,2.8028667,0.0123405,0.1271545,0.01831225,0.00068974996,0.904995,0.9957865,0.920594,0.91161156,0.9903677,0.0042135,799397.25,66526.5,15816218.0,95074.25,894471.75,865923.75
56,0.9337487,0.87801826,0.96882975,0.930066,0.98633224,0.92289597,0.9554168,0.9806367,0.2417395,22.210905,1.2008287,2.1057155,0.0134327505,0.098518,0.013299,0.00049525,0.94163954,0.99601954,0.9273385,0.9337487,0.9931015,0.0039805,841584.25,62848.25,15819896.0,52887.5,894471.75,904432.25
57,0.9377855,0.88484377,0.973131,0.93430954,0.98708475,0.9274965,0.9578753,0.9794155,0.24498625,22.20216,1.1789985,2.1251774,0.01115975,0.093847245,0.0125445,0.000462,0.9502682,0.99599326,0.92737347,0.9377855,0.99348545,0.00400675,848485.0,63307.5,15819437.0,45987.0,894471.75,911792.25
58,0.9368228,0.88300776,0.97730803,0.93319,0.9865275,0.9260557,0.95707524,0.9755685,0.245914,24.204668,1.1483812,2.1313562,0.015904,0.09683025,0.013054501,0.00046399998,0.9594712,0.9951445,0.91692376,0.9368228,0.99320203,0.0048555005,856874.75,76457.25,15806286.0,37597.0,894471.75,933332.25
59,0.86556023,0.765604,0.92406446,0.8575175,0.97061175,0.8432095,0.9097273,0.9665135,0.19508575,30.99649,2.7838917,3.4066186,0.037122,0.179394,0.02804225,0.001085,0.85457325,0.993556,0.87960446,0.86556023,0.9849698,0.0064439997,743546.0,101238.5,15781506.0,150925.75,894471.75,844784.5
60,0.888222,0.800371,0.9367225,0.88195926,0.97694796,0.87029576,0.9245517,0.9866917,0.21040499,34.183735,2.707642,2.6549144,0.037088,0.15143749,0.022428248,0.00090374995,0.87863725,0.99480796,0.898491,0.888222,0.9882972,0.0051920004,779777.0,81642.25,15801102.0,114694.5,894471.75,861419.25
61,0.9214338,0.8561898,0.957182,0.916936,0.9833695,0.9082665,0.945387,0.9723215,0.23037499,28.595575,1.367732,2.216247,0.011305501,0.1152645,0.016119,0.00059475,0.91828823,0.9960755,0.92627746,0.9214338,0.9915905,0.0039245,815335.75,61952.25,15820792.0,79136.0,894471.75,877287.75
62,0.9332483,0.8770798,0.97280157,0.92946297,0.98596996,0.9220852,0.9551045,0.98172104,0.24268025,30.009178,1.1616173,2.0892131,0.014165,0.10078375,0.013654999,0.00049275,0.950275,0.9953275,0.91788554,0.9332483,0.99291724,0.0046725003,849216.0,73568.75,15809175.0,45256.0,894471.75,922784.75
63,0.9281687,0.8680445,0.96906346,0.92375326,0.98373204,0.91520125,0.950912,0.968212,0.23555875,26.694973,1.4045982,2.3834755,0.0109439995,0.111458495,0.01568425,0.0005395,0.9427067,0.9954203,0.916674,0.9281687,0.99176574,0.00457975,828699.0,72371.0,15810373.0,65772.25,894471.75,901070.25
64,0.919587,0.8537917,0.95907056,0.914466,0.98118377,0.9047285,0.9478085,0.961035,0.22651826,32.7714,2.2494931,3.2287183,0.015535,0.12223274,0.01790725,0.00061449996,0.9223212,0.9958193,0.9214653,0.919587,0.99044275,0.00418075,800314.0,66187.5,15816557.0,94157.5,894471.75,866501.5
65,0.92960095,0.8704245,0.97009474,0.9252415,0.9839325,0.9167785,0.95393574,0.9653293,0.23634973,27.242386,1.5446808,2.5211577,0.01401275,0.10955625,0.015441749,0.00052500004,0.94463277,0.99555653,0.918337,0.92960095,0.9918675,0.0044435,828348.25,70316.5,15812428.0,66123.75,894471.75,898664.5
66,0.9361392,0.88215077,0.973506,0.9325861,0.9867985,0.92564625,0.95669794,0.9823425,0.24468325,24.195354,1.1509349,2.144316,0.00977425,0.0956425,0.01283,0.0004745,0.9512675,0.99574524,0.9229932,0.9361392,0.99334,0.00425475,849923.5,67191.0,15815553.0,44548.5,894471.75,917114.0
